  -6.60999966     , -0.477299899     , -0.457537413    
  -6.59999990     , -0.468991339     , -0.463069558    
  -6.58999968     , -0.461999238     , -0.470194012    
  -6.57999992     , -0.456621170     , -0.478603274    
  -6.56999969     , -0.453083366     , -0.487937778    
  -6.55999994     , -0.451533735     , -0.497798830    
  -6.54999971     , -0.452034831     , -0.507768750    
  -6.53999996     , -0.454562336     , -0.517425656    
  -6.52999973     , -0.459007084     , -0.526364207    
  -6.51999998     , -0.465179265     , -0.534209549    
  -6.50999975     , -0.472818583     , -0.540635824    
  -6.50000000     , -0.481603473     , -0.545376480    
  -6.48999977     , -0.491167665     , -0.548237264    
  -6.48000002     , -0.501112580     , -0.549102247    
  -6.46999979     , -0.511027515     , -0.547938704    
  -6.46000004     , -0.520503104     , -0.544797838    
  -6.44999981     , -0.529151559     , -0.539811194    
  -6.44000006     , -0.536619246     , -0.533186436    
  -6.42999983     , -0.542603731     , -0.525195777    
  -6.42000008     , -0.546863198     , -0.516167343    
  -6.40999985     , -0.549227774     , -0.506468117    
  -6.39999962     , -0.549604535     , -0.496491849    
  -6.38999987     , -0.547981381     , -0.486641735    
  -6.37999964     , -0.544426560     , -0.477312595    
  -6.36999989     , -0.539085686     , -0.468878329    
  -6.35999966     , -0.532174468     , -0.461673707    
  -6.34999990     , -0.523971140     , -0.455984384    
  -6.33999968     , -0.514802516     , -0.452033341    
  -6.32999992     , -0.505033910     , -0.449974626    
  -6.31999969     , -0.495050490     , -0.449886322    
  -6.30999994     , -0.485246211     , -0.451768875    
  -6.29999971     , -0.476004213     , -0.455545545    
  -6.28999996     , -0.467685610     , -0.461065561    
  -6.27999973     , -0.460612208     , -0.468111634    
  -6.26999998     , -0.455057412     , -0.476407170    
  -6.25999975     , -0.451233298     , -0.485629886    
  -6.25000000     , -0.449285090     , -0.495421618    
  -6.23999977     , -0.449284583     , -0.505405843    
  -6.23000002     , -0.451228768     , -0.515198469    
  -6.21999979     , -0.455040425     , -0.524426579    
  -6.21000004     , -0.460571080     , -0.532738566    
  -6.19999981     , -0.467608541     , -0.539821088    
  -6.19000006     , -0.475883424     , -0.545407414    
  -6.17999983     , -0.485082299     , -0.549289525    
  -6.17000008     , -0.494856924     , -0.551323891    
  -6.15999985     , -0.504840851     , -0.551437318    
  -6.15000010     , -0.514659882     , -0.549628615    
  -6.13999987     , -0.523949325     , -0.545968115    
  -6.12999964     , -0.532364845     , -0.540594578    
  -6.11999989     , -0.539596021     , -0.533710063    
  -6.10999966     , -0.545378745     , -0.525570154    
  -6.09999990     , -0.549502194     , -0.516476989    
  -6.08999968     , -0.551818371     , -0.506764352    
  -6.07999992     , -0.552245319     , -0.496788979    
  -6.06999969     , -0.550770640     , -0.486913413    
  -6.05999994     , -0.547450960     , -0.477496803    
  -6.04999971     , -0.542409062     , -0.468878061    
  -6.03999996     , -0.535829961     , -0.461367369    
  -6.02999973     , -0.527951956     , -0.455232084    
  -6.01999998     , -0.519059896     , -0.450690240    
  -6.00999975     , -0.509472072     , -0.447900921    
  -6.00000000     , -0.499531478     , -0.446960747    
  -5.98999977     , -0.489590287     , -0.447899997    
  -5.98000002     , -0.480000705     , -0.450682223    
  -5.96999979     , -0.471098989     , -0.455206722    
  -5.96000004     , -0.463197380     , -0.461311400    
  -5.94999981     , -0.456569880     , -0.468780637    
  -5.94000006     , -0.451446116     , -0.477351010    
  -5.92999983     , -0.448001176     , -0.486723691    
  -5.92000008     , -0.446351916     , -0.496571869    
  -5.90999985     , -0.446552157     , -0.506555736    
  -5.90000010     , -0.448591948     , -0.516330600    
  -5.88999987     , -0.452398419     , -0.525562584    
  -5.87999964     , -0.457838506     , -0.533936679    
  -5.86999989     , -0.464723885     , -0.541168749    
  -5.85999966     , -0.472819120     , -0.547015965    
  -5.84999990     , -0.481847495     , -0.551282287    
  -5.83999968     , -0.491504073     , -0.553826928    
  -5.82999992     , -0.501462340     , -0.554567099    
  -5.81999969     , -0.511389315     , -0.553481102    
  -5.80999994     , -0.520953119     , -0.550608337    
  -5.79999971     , -0.529836953     , -0.546047151    
  -5.78999996     , -0.537746906     , -0.539951921    
  -5.77999973     , -0.544424057     , -0.532525897    
  -5.76999998     , -0.549650252     , -0.524016619    
  -5.75999975     , -0.553256869     , -0.514704049    
  -5.75000000     , -0.555128574     , -0.504894912    
  -5.73999977     , -0.555207491     , -0.494908571    
  -5.73000002     , -0.553494155     , -0.485070378    
  -5.71999979     , -0.550046921     , -0.475697488    
  -5.71000004     , -0.544980049     , -0.467091978    
  -5.69999981     , -0.538458824     , -0.459528267    
  -5.69000006     , -0.530694962     , -0.453247279    
  -5.67999983     , -0.521937549     , -0.448446572    
  -5.67000008     , -0.512467444     , -0.445276678    
  -5.65999985     , -0.502585053     , -0.443834811    
  -5.65000010     , -0.492603868     , -0.444163650    
  -5.63999987     , -0.482837051     , -0.446249813    
  -5.62999964     , -0.473590851     , -0.450024843    
  -5.61999989     , -0.465153456     , -0.455367684    
  -5.60999966     , -0.457785279     , -0.462109715    
  -5.59999990     , -0.451713562     , -0.470038891    
  -5.58999968     , -0.447123140     , -0.478908807    
  -5.57999992     , -0.444153160     , -0.488443881    
  -5.56999969     , -0.442891568     , -0.498351336    
  -5.55999994     , -0.443374068     , -0.508326709    
  -5.54999971     , -0.445582926     , -0.518066883    
  -5.53999996     , -0.449447811     , -0.527275860    
  -5.52999973     , -0.454849273     , -0.535676897    
  -5.51999998     , -0.461621284     , -0.543017447    
  -5.50999975     , -0.469558805     , -0.549079716    
  -5.50000000     , -0.478421420     , -0.553684056    
  -5.48999977     , -0.487944156     , -0.556696236    
  -5.48000002     , -0.497842163     , -0.558029354    
  -5.46999979     , -0.507822752     , -0.557647169    
  -5.46000004     , -0.517590582     , -0.555563986    
  -5.44999981     , -0.526859939     , -0.551843941    
  -5.44000006     , -0.535359561     , -0.546599150    
  -5.42999983     , -0.542843819     , -0.539984882    
  -5.42000008     , -0.549096227     , -0.532196462    
  -5.40999985     , -0.553938746     , -0.523460686    
  -5.40000010     , -0.557233751     , -0.514032066    
  -5.38999987     , -0.558889687     , -0.504182041    
  -5.38000011     , -0.558861971     , -0.494194239    
  -5.36999989     , -0.557154417     , -0.484352946    
  -5.35999966     , -0.553818762     , -0.474938005    
  -5.34999990     , -0.548952520     , -0.466215640    
  -5.33999968     , -0.542695463     , -0.458429813    
  -5.32999992     , -0.535226524     , -0.451798439    
  -5.31999969     , -0.526756346     , -0.446504265    
  -5.30999994     , -0.517523885     , -0.442693084    
  -5.29999971     , -0.507786274     , -0.440467745    
  -5.28999996     , -0.497814983     , -0.439887077    
  -5.27999973     , -0.487884432     , -0.440963954    
  -5.26999998     , -0.478268474     , -0.443665683    
  -5.25999975     , -0.469228685     , -0.447915405    
  -5.25000000     , -0.461011589     , -0.453594029    
  -5.23999977     , -0.453837901     , -0.460545063    
  -5.23000002     , -0.447900653     , -0.468577385    
  -5.21999979     , -0.443356872     , -0.477473140    
  -5.21000004     , -0.440326512     , -0.486990929    
  -5.19999981     , -0.438887477     , -0.496875823    
  -5.19000006     , -0.439075202     , -0.506862760    
  -5.17999983     , -0.440881759     , -0.516687155    
  -5.17000008     , -0.444255948     , -0.526088774    
  -5.15999985     , -0.449106306     , -0.534821451    
  -5.15000010     , -0.455302238     , -0.542656422    
  -5.13999987     , -0.462679744     , -0.549391389    
  -5.13000011     , -0.471043736     , -0.554852307    
  -5.11999989     , -0.480176121     , -0.558900595    
  -5.10999966     , -0.489839017     , -0.561433911    
  -5.09999990     , -0.499782205     , -0.562390089    
  -5.08999968     , -0.509751081     , -0.561747670    
  -5.07999992     , -0.519490063     , -0.559526205    
  -5.06999969     , -0.528752744     , -0.555785120    
  -5.05999994     , -0.537304461     , -0.550622523    
  -5.04999971     , -0.544931531     , -0.544170976    
  -5.03999996     , -0.551443219     , -0.536595821    
  -5.02999973     , -0.556679368     , -0.528088212    
  -5.01999998     , -0.560511291     , -0.518863022    
  -5.00999975     , -0.562846959     , -0.509150028    
  -5.00000000     , -0.563631177     , -0.499191374    
  -4.98999977     , -0.562847912     , -0.489232183    
  -4.98000002     , -0.560519457     , -0.479517817    
  -4.96999979     , -0.556705534     , -0.470284373    
  -4.96000004     , -0.551502526     , -0.461756766    
  -4.94999981     , -0.545038760     , -0.454139531    
  -4.94000006     , -0.537473500     , -0.447615623    
  -4.92999983     , -0.528990328     , -0.442339242    
  -4.92000008     , -0.519795120     , -0.438434780    
  -4.90999985     , -0.510107994     , -0.435992360    
  -4.90000010     , -0.500161052     , -0.435067356    
  -4.88999987     , -0.490189373     , -0.435678482    
  -4.88000011     , -0.480429113     , -0.437808186    
  -4.86999989     , -0.471108049     , -0.441403568    
  -4.85999966     , -0.462443769     , -0.446377546    
  -4.84999990     , -0.454637110     , -0.452611119    
  -4.83999968     , -0.447866678     , -0.459957719    
  -4.82999992     , -0.442287356     , -0.468244731    
  -4.81999969     , -0.438024551     , -0.477280349    
  -4.80999994     , -0.435173690     , -0.486855119    
  -4.79999971     , -0.433796585     , -0.496750534    
  -4.78999996     , -0.433921605     , -0.506740034    
  -4.77999973     , -0.435542911     , -0.516598403    
  -4.76999998     , -0.438620657     , -0.526102901    
  -4.75999975     , -0.443083107     , -0.535041809    
  -4.75000000     , -0.448827267     , -0.543215811    
  -4.73999977     , -0.455723166     , -0.550445318    
  -4.73000002     , -0.463615000     , -0.556571484    
  -4.71999979     , -0.472327292     , -0.561461985    
  -4.71000004     , -0.481666088     , -0.565011442    
  -4.69999981     , -0.491426677     , -0.567145526    
  -4.69000006     , -0.501394570     , -0.567820311    
  -4.67999983     , -0.511353970     , -0.567024410    
  -4.67000008     , -0.521089017     , -0.564778149    
  -4.65999985     , -0.530391514     , -0.561132729    
  -4.65000010     , -0.539062321     , -0.556169510    
  -4.63999987     , -0.546918750     , -0.549996674    
  -4.63000011     , -0.553794861     , -0.542748451    
  -4.61999989     , -0.559548140     , -0.534579635    
  -4.61000013     , -0.564059258     , -0.525665045    
  -4.59999990     , -0.567236722     , -0.516192257    
  -4.58999968     , -0.569016814     , -0.506360531    
  -4.57999992     , -0.569365680     , -0.496375531    
  -4.56999969     , -0.568279088     , -0.486443162    
  -4.55999994     , -0.565782726     , -0.476768881    
  -4.54999971     , -0.561930537     , -0.467549622    
